IPS 1,IPS 2,IPS 3,IPS 4,IPS 5,IPS 6,IPS 7,IPS 8,IPK,JENIS KELAMIN,STATUS MAHASISWA,STATUS NIKAH,STATUS KELULUSAN,RATA_RATA_IPS,TREND_IPS,JENIS KELAMIN_ENCODED,STATUS MAHASISWA_ENCODED,STATUS NIKAH_ENCODED,STATUS KELULUSAN_ENCODED
-0.2765390814359581,-0.8492723763783497,-0.25612333936849324,0.12006689298674439,-1.8574548535991644,0.39839125929903363,-0.014844202033081509,-0.2796945530897742,-0.2674142316263886,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.37125,-0.2200000000000002,1,0,0,1
-1.3185639161554519,-0.08933846351723963,-0.4427652204779577,0.05838562908708149,-0.0545068012760616,0.28805280946916256,0.5794465624603488,1.5905133175428932,-0.4846738493695217,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.8525,0.6600000000000001,1,0,0,1
-0.5673367097297705,0.43839342041408697,-0.6463745453246466,0.19716847286132339,-0.3915064372243054,-0.106013082780378,-0.22614758496407905,-0.9078559752870059,-0.22396230807776196,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.34875,-0.26000000000000023,1,1,0,1
-0.44617103127401586,0.16397284076979737,-0.4088303330035095,-0.5121660619847994,-1.2340055270949142,-0.3424526181301022,-1.137393423854005,-0.05127221774532631,-0.8757411613071612,PEREMPUAN,MAHASISWA,MENIKAH,TERLAMBAT,2.28125,-1.0,1,1,1,1
-0.2765390814359581,0.3961748696995808,0.1341278665876601,0.12006689298674439,-0.29040654643983227,-0.7049932389996795,-0.0676700477658309,-0.24400356319220418,-0.41949596404658124,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.50375,-0.26000000000000023,1,1,0,1
-0.9793000164793374,0.6283768986293643,0.1341278665876601,-0.7126301696587042,0.23194288927994527,0.3195780808491258,0.20966564233110307,0.04152435598835573,-0.028428652108942687,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.61,0.23999999999999977,0,1,0,1
-0.34923848850941175,1.2616551593469567,-0.2900582268429414,-0.5121660619847994,-0.745356054969961,-0.2321141683002311,0.9228145597232192,0.07721534588592559,-0.0718805756575693,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.6225,0.52,0,1,0,1
1.3955472812534613,1.5782942897057526,1.1012721596094313,1.3691124869549172,0.9564921065686691,1.23381095086806,1.4114536327511507,-0.9078559752870059,1.4272107867700474,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,3.1025,0.16999999999999993,0,1,0,0
-0.6885023881855261,0.20619139148430354,-0.3409605580546132,-0.08039721468715971,-0.8970058911466704,0.42991653067899693,-0.38462512216232664,1.162221438772053,0.10192711853693716,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.6812500000000004,-0.3299999999999996,0,0,0,1
0.3535224465339675,0.48061197112859316,-0.0016116833101325076,0.5518357402843848,-0.18930665565535912,0.7924571515485742,-0.08087650919901795,-0.2796945530897742,0.14537904208556376,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.685,-0.5299999999999998,0,0,0,1
2.1952407590614436,2.1060261736370793,0.4565092975949171,1.3074312230552543,1.7315912692496291,1.470250486217784,1.5435182470830242,-0.9078559752870059,1.5358405956416146,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,3.21125,-0.05999999999999961,0,1,0,0
1.9044431307676324,2.422665303995875,1.3388163719305681,1.615837542553569,1.7315912692496291,1.7697405643274349,1.741615168580834,-0.9078559752870059,1.8834559840306264,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,3.3475,0.20999999999999996,1,1,0,0
0.23235676807821293,1.451638637562234,0.49044418506936527,0.27427005273590166,0.6700424160126622,1.3756746720778943,0.8699887139904698,-0.9078559752870059,0.9492396277351557,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.84,0.23999999999999977,1,0,0,1
0.0627248182401552,-0.21599411566075813,0.9315977222371912,0.5672560562593001,0.1645429620902965,0.19347699532927273,0.43417548669528766,-0.9078559752870059,0.18883096563419038,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.61625,-0.020000000000000018,0,1,0,1
-4.299239606167026,-2.0525010717417747,-3.7174818617622014,-1.6686897601034782,-1.4699052722586845,-2.1709183581679707,-1.3619032682181897,-0.2796945530897742,-1.4406161674393063,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.3900000000000001,0.41999999999999993,0,0,0,1
0.5958538034454778,-0.9126002024501094,-0.833016426434111,-0.7897317495332825,-0.35780647362948104,-0.027199904330470176,-0.5431026593605748,-0.9078559752870059,-0.39777000227226844,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.21375,-0.98,1,0,0,1
0.4746881249897221,-0.9759280285218682,0.8297930598138468,-0.4350644821102211,0.09714303490064774,-0.7522811460696247,-1.137393423854005,-0.9078559752870059,-0.39777000227226844,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.2750000000000004,-1.38,1,1,0,0
2.074075080605689,1.662731391134765,1.1861093782955519,1.276590591105423,1.7652912328444534,1.0288966868982983,-0.14690881636495498,-0.9078559752870059,1.6444704045131806,PEREMPUAN,BEKERJA,BELUM MENIKAH,TEPAT,3.0374999999999996,-1.29,1,0,0,0
0.3535224465339675,0.03731718862627887,1.1352070470838793,0.7368795319833727,1.7652912328444534,0.7136439730986663,-0.13370235493176733,-0.9078559752870059,0.9492396277351557,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.78125,-0.5699999999999998,0,1,0,0
-0.22807281005365715,-0.5959610720913137,0.1341278665876601,-0.11123784663699117,-0.23985660104759532,0.24076490239921727,0.6983047153590346,-0.9078559752870059,-0.09360653743188213,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.46375,0.30000000000000027,0,1,0,0
0.5231543963720242,0.18508211612704997,1.1521744908211038,0.01212468116233465,-0.34095649183206844,0.19347699532927273,-1.5071743439832506,-0.015581227847756295,0.232282889182817,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.57,-1.68,0,0,0,1
-0.5188704383474684,-1.187020782094399,-0.9178536451202318,-0.8514130134329454,-0.863305927551846,-0.20058889692026782,-0.13370235493176733,-0.9078559752870059,-0.6367555817897144,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.11625,-0.20999999999999996,1,1,0,1
1.6136455024738199,1.4094200868477278,1.4745559218283608,1.1378077473311816,1.344041687909149,0.9343208727584092,-0.3714186607291396,-0.9078559752870059,1.3837588632214208,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.94875,-1.27,0,1,0,0
-1.3185639161554519,0.10064501469803765,-0.3409605580546132,-0.496745746009884,-0.475756346211366,-1.1936349453891097,0.14363333516516666,-0.9078559752870059,-0.6150296200154015,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.19875,0.33000000000000007,0,1,0,1
0.692786346210082,-0.6592888981630725,0.8297930598138468,-0.0032956348125814205,-0.4420563826165416,0.35110335222908906,0.47379487099485,-0.9078559752870059,0.08020115676262433,PEREMPUAN,BEKERJA,BELUM MENIKAH,TEPAT,2.54,-0.25,1,0,0,0
-1.4881958659935084,-1.6514248399539668,-1.9698351568281232,-1.2831818607305854,-0.9644058183363191,-1.8083777372983934,-1.8505423412461213,-0.4724258985366521,-1.7230536705053787,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.7049999999999998,-1.1100000000000003,1,0,0,1
-2.530220700713002,-2.3480309267433177,-4.022895849032235,-4.012577788290666,-2.7168039252671856,-2.6753227002473827,-3.157982023131667,-0.9078559752870059,-4.026005618582587,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,0.8387499999999999,-1.67,0,0,0,1
-1.0277662878616394,-1.4192228110241825,0.08322553537598824,-0.7588911175834511,0.09714303490064774,-1.8083777372983934,-1.6392389583151237,-0.8150594015533239,-0.9843709701787272,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,1.975,-1.1400000000000001,1,1,0,0
-0.8581343380235829,-0.8070538256638435,-0.2221884518940451,-0.17291911053665407,-0.6611061459828997,0.24076490239921727,-0.13370235493176733,-0.9078559752870059,-0.3108661551750152,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.2775,-0.06999999999999984,0,0,0,1
1.3228478741800076,0.4595026957713396,1.3388163719305681,0.8756623757576146,0.6194924706204252,0.42991653067899693,-0.701580196558823,-0.9078559752870059,0.7537059717663355,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.72125,-1.4,0,1,0,0
0.8139520246658365,0.2906284929133159,1.4066861468794645,1.4770546987793276,1.242941797124676,1.1865230437981147,-0.5298961979273877,-0.9078559752870059,1.036143474832409,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.86125,-1.06,0,1,0,0
1.2259153314154034,1.2405458839897032,1.2370117095072237,1.5387359626789898,1.5630914512755072,1.123472501038188,-0.47707035219463834,-0.9078559752870059,1.362032901447108,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.955,-1.19,1,1,0,0
0.9351177031215923,0.6705954493438704,0.9146302784999668,0.7985607958830357,0.7879922885945472,0.9816087798283538,-0.5959285050933242,-0.9078559752870059,0.9492396277351557,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.7424999999999997,-1.1600000000000001,1,1,0,0
-1.560895273066962,-1.6514248399539668,-3.530839980652737,-3.596229256967942,-2.5314541254956513,-3.857520376996004,-2.8278204873019837,,-3.417678688901815,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,1.087142857142857,-1.8199999999999998,1,1,0,0
-0.7369686595678282,-1.4192228110241825,-0.3409605580546132,-0.5584270099095469,0.6700424160126622,-1.8714282800583197,0.3285237952297889,-0.2654181571307462,-0.6584815435640281,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.295,0.22999999999999998,1,0,0,1
-2.8694846003891166,-1.5036599124531949,-2.377053806521501,-3.164460409670302,-0.07135678307347341,-0.8783822315894778,-0.5563091207937624,0.4912308286977375,-0.897467123081474,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.89125,0.43999999999999995,0,0,0,1
0.692786346210082,0.7761418261301364,0.1341278665876601,1.3074312230552543,1.1418419063402028,0.4456791663689789,0.037981643699667875,-0.9078559752870059,1.1013213601553484,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.76375,-0.5800000000000001,0,0,0,1
-1.2700976447731498,-0.34264976780427664,0.23593252901100453,-0.6201082738092099,-0.8970058911466704,0.39839125929903363,-1.1109805009876303,-0.9078559752870059,-0.5063998111438345,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.18375,-0.6400000000000001,1,0,0,1
-0.39770475989171383,-0.9548187531646156,0.5583139600182616,0.7214592160084574,0.1645429620902965,0.9343208727584092,0.5530336395939741,-0.9078559752870059,0.40609058337732346,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.6037500000000002,0.26000000000000023,0,0,0,1
1.5651792310915178,1.451638637562234,1.3727512594050164,1.6775188064532318,1.5630914512755072,1.3914373077678757,1.1737373269537785,1.5905133175428932,1.5792925191902412,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,3.62125,-0.08000000000000007,1,0,0,1
1.2743816027977055,0.5017212464858458,1.2370117095072237,0.9373436396572776,1.242941797124676,1.1865230437981147,0.3417302566629766,-0.22972716723317624,0.9057877041865291,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,3.0425,-0.5899999999999999,0,0,0,1
-0.5188704383474684,0.03731718862627887,-1.9528677130908991,-0.4350644821102211,-0.35780647362948104,-1.1936349453891097,-0.5563091207937624,-0.5509460763113061,-1.3754382821163669,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.1275,-0.5300000000000002,0,0,0,1
0.01425854685785314,1.1561087825606908,1.1012721596094313,0.9219233236823615,1.0070420519609053,1.1865230437981147,0.7907499453913458,-0.9078559752870059,0.6668021246690832,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.91125,0.27,0,0,0,1
-0.6885023881855261,-1.3558949849524238,0.015355760427091943,-1.3448631246302483,-0.8296059639570216,-0.32668998244012093,-0.2921798921300155,-0.9078559752870059,-0.8757411613071612,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.10375,-0.2599999999999998,0,1,0,1
-0.8096680666412808,-0.0049013620882273,0.4395418538576934,-0.17291911053665407,0.21509290748253346,0.5402549805088687,0.5530336395939741,-0.9078559752870059,0.015023271439683928,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.5300000000000002,0.43000000000000016,0,1,0,1
-1.560895273066962,-0.8914909270928558,-0.5954722141129747,-0.3733832182105582,-0.9307058547414947,-0.6419426962397529,-0.13370235493176733,-0.636604452065474,-1.0060969319530402,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.15,0.2200000000000002,0,0,0,1
-0.8581343380235829,-1.3558949849524238,-1.0196583075435761,-0.6201082738092099,-1.4699052722586845,-1.240922852459055,0.09080748943241726,-0.9078559752870059,-1.0060969319530402,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.99375,0.10000000000000009,1,0,0,1
0.4746881249897221,0.5017212464858458,-0.18825356441959695,-0.17291911053665407,0.6363424524178378,0.6978813374086844,-0.5166897364942001,1.947423216518593,0.4712684687002629,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,3.0225,-0.9099999999999997,0,1,0,0
-1.8274597656696228,-0.3004312170897705,0.25289997274822823,-0.9439349092824397,-0.5937062187932509,-1.4300744807388344,-1.0713611166880683,-0.9078559752870059,-1.46234212921362,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.01375,-0.3800000000000001,0,0,0,1
0.4019887179162696,0.4595026957713396,1.2370117095072237,1.21490932720576,1.3777416515039735,0.9343208727584092,-0.47707035219463834,-0.9078559752870059,0.9709655895094685,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.8112500000000002,-0.8500000000000001,1,1,0,0
1.1532159243419509,-0.7015074488775785,1.4066861468794645,1.1378077473311816,1.1081419427453785,0.9343208727584092,0.24928502663066543,-0.9078559752870059,0.9057877041865291,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.83625,-0.6099999999999999,1,1,0,0
0.0627248182401552,-0.0049013620882273,1.016434940923311,0.3359513166355646,0.1982429256851209,0.49296707343892343,0.7907499453913458,-0.9078559752870059,0.232282889182817,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.6762499999999996,0.25,0,1,0,0
0.11119108962245726,-1.4192228110241825,-0.7142443202735429,-0.6972098536837881,-0.5600062551984265,-0.5000789750299185,0.27569794949704013,-0.9078559752870059,-0.6584815435640281,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.2,-0.1599999999999997,1,0,0,1
-0.22807281005365715,-1.3136764342379175,-0.2221884518940451,-2.809793142247241,-2.110204580560347,-2.7856611500772535,-3.34287248319629,-0.722262827819642,-2.3096546384118377,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.4475,-2.76,0,0,0,1
-1.100465694935093,-1.4825506370959423,-0.1373512332079251,0.4130528965101429,0.08029305310323592,0.19347699532927273,-0.8336448108906964,-0.9078559752870059,0.03674923321399772,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.26375,-0.5,0,1,0,0
-0.10690713159790147,0.10064501469803765,0.5074116288065897,-1.1443990169563438,-1.5036052358535088,-2.2970194436878235,-2.590104181504612,0.44126344284113944,-0.9626450084044135,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.085,-2.24,0,0,0,1
-0.44617103127401586,0.22730066684155614,1.1182396033466557,0.5980966882091316,0.7205923614048985,0.49296707343892343,-0.3185928149963902,-0.9078559752870059,0.7971578953149621,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.62625,-0.3799999999999999,1,1,0,0
0.5231543963720242,-0.2793219417325169,0.8976628347627431,-0.32712227028581137,0.029743107710998983,-0.04296254002045146,-0.741199580858385,-0.9078559752870059,0.2105569274085032,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.42125,-1.0999999999999999,0,1,0,0
-0.10690713159790147,0.26951921755606234,0.5922488474927097,0.07380594506199756,-0.13875671026312217,0.5875428875788132,0.48700133242803706,-0.9078559752870059,0.232282889182817,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.585,0.08999999999999986,1,1,0,0
1.1532159243419509,1.0294531304171723,1.5424256967772572,1.0452858514816874,1.5967914148703315,-0.20058889692026782,-0.09408297063220558,-0.1940361773356062,0.8188838570892758,LAKI - LAKI,BEKERJA,MENIKAH,TERLAMBAT,2.98,-0.8700000000000001,0,0,1,1
0.8624182960481386,0.8816882029164013,1.30488148445612,1.0761264834315187,0.5857925070256009,1.123472501038188,-0.47707035219463834,-0.9078559752870059,1.0795953983810356,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.81,-1.04,1,1,0,0
-0.8096680666412808,-1.5880970138822073,0.3207697476971245,-0.820572381483114,-1.2340055270949142,-2.1709183581679707,-2.392007260006802,-0.13693059349949419,-1.0712748172759805,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,1.90875,-1.8,0,1,0,1
0.4019887179162696,0.03731718862627887,0.16806275406210824,-1.2369209128058383,-1.3182554360819747,-0.9887206814193489,-0.9392965023561949,0.6125801943494754,-0.788837314209908,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.37875,-1.2,0,0,0,1
-1.778993494287321,-1.250348608166158,-0.4427652204779577,-1.1289787009814285,-0.8970058911466704,-0.8468569602095145,-0.014844202033081509,-0.5223932843932501,-1.0060969319530402,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.085,0.3999999999999999,0,0,0,1
-0.7369686595678282,-0.5959610720913137,0.2868348602226764,-0.049556582737328256,-0.0545068012760616,-1.2724481238390184,0.19645918089791603,1.2764326064442773,-0.5933036582410878,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.6825,0.13000000000000034,0,0,0,1
0.01425854685785314,-0.06822918815998702,1.1352070470838793,0.01212468116233465,0.029743107710998983,0.49296707343892343,-0.014844202033081509,-0.9078559752870059,0.10192711853693716,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.5637499999999998,-0.33999999999999986,1,1,0,0
0.3535224465339675,-0.06822918815998702,0.47347674133214157,-0.4350644821102211,-0.020806837681237214,0.03585063842945637,0.2889044109302272,-0.9078559752870059,0.6233502011204566,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.485,-0.25,0,1,0,0
0.23235676807821293,-1.545878463167701,0.25289997274822823,-0.7588911175834511,-0.745356054969961,-1.4773623878087792,-1.0449481938216936,0.36988146304599956,-0.6367555817897144,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.2725,-1.2100000000000002,0,0,0,1
0.11119108962245726,-1.3136764342379175,0.4395418538576934,0.21258878883623875,-0.8970058911466704,-0.5473668820998638,-1.454348498250501,0.5197836206157935,-0.332592116949329,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.4225,-1.47,0,0,0,1
-0.05844086021559941,-1.545878463167701,0.3547046351715727,-0.049556582737328256,-0.863305927551846,0.19347699532927273,0.20966564233110307,-0.9078559752870059,-0.09360653743188213,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.3412499999999996,-0.14000000000000012,0,0,0,1
-0.2765390814359581,-0.8914909270928558,0.3547046351715727,-0.049556582737328256,-0.0545068012760616,-0.027199904330470176,0.46058840956166236,-0.9078559752870059,-0.006702690334628897,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.4349999999999996,0.13999999999999968,1,1,0,0
0.9351177031215923,0.03731718862627887,1.016434940923311,-0.17291911053665407,0.3330427800644184,-0.5946547891698084,-1.137393423854005,-0.9078559752870059,-0.09360653743188213,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.42375,-1.5700000000000003,0,1,0,0
0.8624182960481386,0.07953573934078503,1.1012721596094313,0.3051106846857331,0.5520925434307765,0.3038154451591438,-1.3619032682181897,-0.9078559752870059,0.18883096563419038,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.53375,-1.71,1,1,0,1
-0.15537340298020352,-0.7859445503065909,0.1341278665876601,-0.15749879456173801,-1.132905636310441,-0.3424526181301022,-0.3185928149963902,-0.679433639942558,-0.4846738493695217,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.28375,-0.5,0,1,0,1
-0.5673367097297705,-0.36375904316152924,0.2868348602226764,-0.3733832182105582,-0.745356054969961,-1.09905913124922,-0.10728943206539264,-0.9078559752870059,-0.20223634630344914,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.23,-0.16999999999999993,1,1,0,1
0.4019887179162696,-0.4904146953050478,0.8637279472882949,0.10464657701182901,-0.3241065100346566,0.6033055232687945,0.8699887139904698,-0.9078559752870059,0.5147203922488895,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.6125,0.16999999999999993,0,1,0,0
0.4019887179162696,-0.5537425213768075,1.2539791532444482,-0.23460037443631698,0.6194924706204252,0.6978813374086844,-0.30538635356320315,-0.9078559752870059,0.7319800099920226,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TERLAMBAT,2.57625,-0.7200000000000002,0,1,0,1
-0.5188704383474684,-1.250348608166158,-1.4947467321858496,-2.6710102984729995,-0.4252064008191298,-2.817186421457217,-2.088258647043493,-0.73653922377867,-2.1792988677659584,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.5925000000000002,-1.6900000000000002,1,0,0,1
-0.22807281005365715,-2.8968720860318973,0.3547046351715727,-1.082717753056681,-1.5878551448405693,-0.8783822315894778,-0.6355478893928865,0.39129605698454156,-0.8757411613071612,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.1775,-0.71,0,0,0,1
-0.7369686595678282,-0.9548187531646156,-0.1373512332079251,-0.6509489057590413,0.029743107710998983,-0.32668998244012093,-0.014844202033081509,-0.9078559752870059,-0.15878442275482255,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.26,-0.029999999999999805,1,0,0,1
1.3955472812534613,0.2906284929133159,1.1012721596094313,0.7677201639332042,0.9564921065686691,1.0761845939682437,-0.437450967895076,-0.9078559752870059,0.9057877041865291,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.79,-1.23,1,1,0,0
-0.8581343380235829,-0.3004312170897705,-0.10341634573347695,-0.4350644821102211,-0.863305927551846,-0.6892306033096982,-0.7676125037247596,-0.9078559752870059,-0.6150296200154015,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.14625,-0.55,0,0,0,1
0.3535224465339675,-1.081474405308134,0.5922488474927097,-0.0032956348125814205,-0.5600062551984265,-0.09025044709039672,0.10401395086560432,0.16287372164009364,0.1671050038598766,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.5887499999999997,-0.3900000000000001,1,1,0,0
0.3535224465339675,-0.9126002024501094,-0.10341634573347695,-0.15749879456173801,-0.8127559821596098,-0.37397788951006544,0.3549367180961636,-0.9078559752870059,0.08020115676262433,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.3299999999999996,-0.20000000000000018,1,0,0,1
1.1532159243419509,-0.4481961445905416,0.6770860661788297,-0.15749879456173801,0.21509290748253346,-0.5473668820998638,-0.45065742932826364,-0.9078559752870059,-0.44122192582089503,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.4425,-1.1400000000000001,1,1,0,0
1.2743816027977055,-0.06822918815998702,1.1691419345583276,0.5055747923596372,1.074441979150554,0.6978813374086844,-0.3450057378627649,-0.9078559752870059,0.7754319335406492,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.7337499999999997,-1.1099999999999999,0,0,0,1
0.6443200748277799,0.03731718862627887,0.9315977222371912,0.47473416040980576,0.5857925070256009,0.09890118118938292,0.3021108723634142,-0.9078559752870059,0.6233502011204566,PEREMPUAN,MAHASISWA,BELUM MENIKAH,TEPAT,2.665,-0.3600000000000003,1,1,0,0
0.18389049669591087,-0.2582126663752643,0.8297930598138468,0.01212468116233465,-0.20615663745277094,-0.5946547891698084,0.20966564233110307,0.04152435598835573,-0.11533249920619591,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.6225,-0.2400000000000002,1,0,0,1
-1.100465694935093,-1.9469546949555097,-0.8669513139085592,-0.7126301696587042,-0.5094563098061904,0.3038154451591438,-0.2393540463972661,-0.73653922377867,-1.13645270259892,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.1425,-0.04999999999999982,0,1,0,0
0.8624182960481386,-0.8703816517356032,1.2879140407188965,0.6443576361338791,1.4282915968962098,0.051613274119438356,-0.7676125037247596,-0.37249112682345614,0.3191867362800702,LAKI - LAKI,MAHASISWA,BELUM MENIKAH,TEPAT,2.71375,-1.26,0,1,0,0
0.7654857532835345,-0.7015074488775785,0.8976628347627431,0.5980966882091316,0.1645429620902965,0.24076490239921727,0.4473819481284753,-0.9078559752870059,0.6450761628947693,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.62875,-0.2999999999999998,1,0,0,1
0.18389049669591087,-1.187020782094399,-0.4088303330035095,-0.5121660619847994,0.18139294388770907,0.55601761619885,-0.47707035219463834,0.20570290951717765,-0.2674142316263886,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.5175,-0.7600000000000002,0,0,0,1
0.5231543963720242,-0.5537425213768075,0.04929064790154009,-1.838313235827551,-3.0875035248102534,-3.03786332111696,-0.8468512723238838,0.5840274024314194,-0.6150296200154015,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.0025,-1.18,1,0,0,1
0.23235676807821293,-0.5959610720913137,0.7110209536532779,0.15090752493657586,-0.35780647362948104,-1.9187161871282647,-0.25256050783045375,-0.9078559752870059,0.015023271439683928,PEREMPUAN,BEKERJA,BELUM MENIKAH,TERLAMBAT,2.28125,-0.6100000000000003,1,0,0,1
-0.9066006094058848,-1.545878463167701,-1.4438444009741778,-2.886894722121819,-2.295554380331881,-2.2182062652379155,-2.312768491407678,0.1414591277015516,-2.027217135345765,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.5825,-1.7,0,0,0,1
-0.5188704383474684,-2.538014404958595,-2.8691096749009986,-3.0102572499211453,-2.817903816051658,-2.391595257827713,-1.7845100340801845,-0.636604452065474,-2.961433491641236,LAKI - LAKI,BEKERJA,BELUM MENIKAH,TERLAMBAT,1.29,-1.4600000000000002,0,0,0,1
